Species	Isobase_id	Name	Ensembl_gene	KEGG	GO
dm	dm2881	CG11201	FBgn0031853	K06047	GO:0004835
mm	mm10617	Ttl	ENSMUSG00000027394	K06047	GO:0016874|GO:0005524|GO:0004835|GO:0000166
hs	hs11129	TTL	ENSG00000114999		GO:0016874|GO:0005524|GO:0004835|GO:0000166

#Cluster id: 6093
#Entropy: 0.0
#Isologs:
ce	ce13568	Q20043_CAEEL	F35D2.3		
ce	ce13878	C02B10.3	C02B10.3		
ce	ce13343	dsl-3	Y41D4B.10		
ce	ce11919	dsl-5	F58B3.8		
dm	dm6022	shf	FBgn0003390	K01691	GO:0004713|GO:0005515
dm	dm11077	CG15861	FBgn0035084		
mm	mm10556	Wif1	ENSMUSG00000020218	K01691	GO:0017147|GO:0004713
hs	hs11093	WIF1	ENSG00000156076	K01691	GO:0004713

#Cluster id: 6346
#Entropy: 0.0
#Isologs:
dm	dm1297	stl	FBgn0086408		GO:0004222|GO:0008270
mm	mm2437	Adamts4	ENSMUSG00000006403		GO:0016787|GO:0004222|GO:0008270|GO:0008233|GO:0046872|GO:0008237
hs	hs3190	ADAMTS4	ENSG00000158859	K07764	GO:0004222|GO:0005515|GO:0008270|GO:0002020|GO:0008233|GO:0046872|GO:0008237

#Cluster id: 6526
#Entropy: 0.0
#Isologs:
ce	ce7347				
mm	mm1311	Trim33	ENSMUSG00000033014	K08883	GO:0046872|GO:0016874|GO:0008270|GO:0005515|GO:0003677
hs	hs1646	TRIM33	ENSG00000197323	K08883	GO:0005515|GO:0070412|GO:0008270|GO:0070410|GO:0003677|GO:0046872|GO:0016874

#Cluster id: 6655
#Entropy: 0.0
#Isologs:
ce	ce14747	Q93370_CAEEL	C41G7.6		
dm	dm556	CG14322	FBgn0038532		
mm	mm4050	Thrap3	ENSMUSG00000043962		GO:0003713
hs	hs2412	THRAP3	ENSG00000054118		GO:0016455|GO:0003713|GO:0003712|GO:0000166|GO:0046966|GO:0016563|GO:0005515|GO:0004872|GO:0030374|GO:0005524|GO:0042809

#Cluster id: 6954
#Entropy: 0.918296
#Isologs:
dm	dm8141	Socs44A	FBgn0033266	K04700	GO:0005515
mm	mm17438	Socs1	ENSMUSG00000038037	K04694	GO:0019210|GO:0005515
hs	hs16944	SOCS1	ENSG00000185338	K04694	GO:0019901|GO:0004860|GO:0005159|GO:0005515|GO:0019210

#Cluster id: 6997
#Entropy: 0.0
#Isologs:
dm	dm1957	Su(z)12	FBgn0020887		GO:0042054|GO:0046976|GO:0005515|GO:0008270
mm	mm3679	Suz12	ENSMUSG00000017548		GO:0046872|GO:0003682|GO:0042054|GO:0008270|GO:0005515
hs	hs4099	SUZ12	ENSG00000178691		GO:0003682|GO:0046872|GO:0042054|GO:0008270|GO:0005515

#Cluster id: 7221
#Entropy: 0.0
#Isologs:
dm	dm1275	Tsc1	FBgn0026317	K07206	GO:0019900
mm	mm1255	Tsc1	ENSMUSG00000026812		GO:0030695|GO:0032794|GO:0005515|GO:0047485
hs	hs1526	TSC1	ENSG00000165699	K07206	GO:0051087|GO:0032794|GO:0047485|GO:0005515|GO:0030695

#Cluster id: 7305
#Entropy: 0.0
#Isologs:
ce	ce8449				
dm	dm714	Gmap	FBgn0027287		
mm	mm8377				
mm	mm6686	Trip11	ENSMUSG00000021188		GO:0004872
hs	hs356	TRIP11	ENSG00000100815		GO:0003713|GO:0005515

#Cluster id: 7640
#Entropy: 0.0
#Isologs:
ce	ce5385	Q9U1W1_CAEEL	Y63D3A.5	K09292	
ce	ce336				
dm	dm11311	CG12470	FBgn0040371		
mm	mm10067	Tfg	ENSMUSG00000022757	K09292	GO:0005515|GO:0042802
sc	sc1889	NSE5	YML023C		
hs	hs10494	TFG	ENSG00000114354|NP_006061.2		GO:0042802|GO:0004871|GO:0005515

#Cluster id: 7692
#Entropy: 0.0
#Isologs:
dm	dm348	gig	FBgn0005198	K07207	GO:0019900|GO:0005096|GO:0005515
mm	mm354	Tsc2	ENSMUSG00000002496		GO:0005096|GO:0030695|GO:0005488|GO:0005515|GO:0005102|GO:0046982
hs	hs479	TSC2	ENSG00000103197		GO:0046982|GO:0005096|GO:0005515|GO:0042803

#Cluster id: 8285
#Entropy: 0.0
#Isologs:
dm	dm11736	CG41087	FBgn0069947		
mm	mm6240	Slc45a3	ENSMUSG00000026435		
hs	hs6694	SLC45A3	ENSG00000158715		

#Cluster id: 8729
#Entropy: 0.0
#Isologs:
mm	mm18692	Vhl	ENSMUSG00000033933	K03871	GO:0005515
mm	mm19986				
hs	hs16859	VHL	ENSG00000134086	K03871	GO:0008134|GO:0005515

#Cluster id: 10272
#Entropy: 0.0
#Isologs:
mm	mm18537	Tnfrsf17	ENSMUSG00000022496	K05153	GO:0004872
hs	hs17943	TNFRSF17	ENSG00000048462	K05153	GO:0004872|GO:0005515|GO:0005031

#Cluster id: 10707
#Entropy: 0.0
#Isologs:
mm	mm1795				
hs	hs1518	TET2	ENSG00000168769		GO:0016706|GO:0046872|GO:0016702|GO:0016491

#Cluster id: 11803
#Entropy: 0.0
#Isologs:
hs	hs15520	TFPT	ENSG00000105619		GO:0005515|GO:0008139
mm	mm21529				

#Cluster id: 12026
#Entropy: 0.0
#Isologs:
hs	hs20657	TCL1A	ENSG00000100721	K10167	
mm	mm21597	Tcl1	ENSMUSG00000041359	K10167	

#Cluster id: 12125
#Entropy: 0.0
#Isologs:
hs	hs14508	TNFRSF14	ENSG00000157873|NP_003811.2		GO:0005031|GO:0005515|GO:0004872
mm	mm15037	Tnfrsf14	ENSMUSG00000042333		GO:0004872|GO:0005515

#Cluster id: 12375
#Entropy: 0.0
#Isologs:
hs	hs18649	SFRS3	ENSG00000112081		GO:0003723|GO:0005515|GO:0000166
mm	mm20977				
dm	dm9904	xl6	FBgn0028554		GO:0005515|GO:0008270|GO:0000166|GO:0003723|GO:0003676|GO:0003729

#Cluster id: 12818
#Entropy: 0.0
#Isologs:
dm	dm11234	CG33980	FBgn0053980		GO:0003700|GO:0043565
hs	hs10685	TP53	ENSG00000141510|NP_000537.2	K04451	GO:0019899|GO:0010843|GO:0008270|GO:0003677|GO:0051087|GO:0002020|GO:0046872|GO:0005524|GO:0046982|GO:0035033|GO:0008134|GO:0035035|GO:0019901|GO:0051721|GO:0031625|GO:0000739|GO:0047485|GO:0003700|GO:0016563|GO:0005515|GO:0005507|GO:0003682
ce	ce16119	F26F4.2	F26F4.2		

